1,1604231101275,0,1,0,0,0,0
2,1604231101275,0,1,0,0,0,0
3,1604231101275,0,1,0,0,0,0
4,1604231101275,0,1,0,0,7,947572
5,1604231101275,0,1,0,0,5,625764
6,1604232126300,0,1,1,0,0,0
7,1604232126300,0,1,1,0,0,0
8,1604232126300,0,1,1,0,0,0
9,1604232126300,0,1,1,0,0,0
10,1604232126300,0,1,1,0,7,1067139
11,1604232901297,0,1,1,0,0,0
12,1604232901297,0,1,1,0,0,0
13,1604232901297,0,1,1,0,0,0
14,1604232901297,0,1,1,0,0,0
15,1604232901297,0,1,1,0,7,1107269
16,1604233790143,0,1,0,0,0,0
17,1604233790143,0,1,0,0,0,0
18,1604233790143,0,1,0,0,0,0
19,1604233790143,0,1,0,0,0,0
20,1604233790143,0,1,0,0,0,0
21,1604233800996,0,1,0,0,0,0
22,1604233800996,0,1,0,0,0,0
23,1604233800996,0,1,0,0,0,0
24,1604233800996,0,1,0,0,0,0
25,1604233800996,0,1,0,0,0,0
26,1604234690433,0,1,0,0,0,0
27,1604234690433,0,1,0,0,0,0
28,1604234690433,0,1,0,0,0,0
29,1604234690433,0,1,0,0,0,0
30,1604234690433,0,1,0,0,0,0
31,1604234701368,0,1,0,0,0,0
32,1604234701368,0,1,0,0,0,0
33,1604234701368,0,1,0,0,0,0
34,1604234701368,0,1,0,0,0,0
35,1604234701368,0,1,0,0,0,0
36,1604235591313,0,0,0,0,0,0
37,1604235591313,0,0,0,0,0,0
38,1604235591313,0,0,0,0,0,0
39,1604235591313,0,0,0,0,0,0
40,1604235591313,0,0,0,0,0,0
41,1604235600913,0,0,0,0,0,0
42,1604235600913,0,0,0,0,0,0
43,1604235600913,0,0,0,0,0,0
44,1604235600913,0,0,0,0,0,0
45,1604235600913,0,0,0,0,0,0
46,1604236501385,0,1,0,0,0,0
47,1604236501385,0,1,0,0,0,0
48,1604236501385,0,1,0,0,0,0
49,1604236501385,0,1,0,0,0,0
50,1604236501385,0,1,0,0,0,0
51,1604237761335,0,1,1,0,0,0
52,1604237761335,0,1,1,0,0,0
53,1604237761335,0,1,1,0,0,0
54,1604237761335,0,1,1,0,5,643003
55,1604237761335,0,1,1,0,7,1656474
56,1604238306420,0,2,0,1.11576554227639,0,0
57,1604238306420,0,2,0,1.11576554227639,0,0
58,1604238306420,0,2,0,1.11576554227639,0,0
59,1604238306420,0,2,0,1.11576554227639,5,783783
60,1604238306420,0,2,0,1.11576554227639,7,1664197
61,1604240103914,0,1,3,0,0,0
62,1604240103914,0,1,3,0,4,30848
63,1604240103914,0,1,3,0,5,1660220
64,1604240103914,0,1,3,0,7,1686709
65,1604240103914,0,1,3,0,3,344461
66,1604241005437,1,1,3,0,4,37499
67,1604241005437,1,1,3,0,3,804245
68,1604241005437,1,1,3,0,14,971
69,1604241005437,1,1,3,0,5,1903300
70,1604241005437,1,1,3,0,7,1700826
71,1604242470099,0,0,1,0,0,0
72,1604242470099,0,0,1,0,0,0
73,1604242470099,0,0,1,0,0,0
74,1604242470099,0,0,1,0,0,0
75,1604242470099,0,0,1,0,0,0
76,1604242804517,0,2,3,0,0,0
77,1604242804517,0,2,3,0,5,2111216
78,1604242804517,0,2,3,0,4,41632
79,1604242804517,0,2,3,0,7,1715630
80,1604242804517,0,2,3,0,1,249165
81,1604243703762,0,1,1,0,1,408383
82,1604243703762,0,1,1,0,3,821700
83,1604243703762,0,1,1,0,2,484759
84,1604243703762,0,1,1,0,7,1741417
85,1604243703762,0,1,1,0,5,2252700
86,1604244603161,0,1,2,0,2,584899
87,1604244603161,0,1,2,0,3,1110436
88,1604244603161,0,1,2,0,5,2551803
89,1604244603161,0,1,2,0,7,1757376
90,1604244603161,0,1,2,0,1,536601
91,1604245503703,0,1,2,0,2,677533
92,1604245503703,0,1,2,0,1,812683
93,1604245503703,0,1,2,0,5,2561111
94,1604245503703,0,1,2,0,7,1780185
95,1604245503703,0,1,2,0,4,620852
96,1604246403530,0,0,1,0,0,0
97,1604246403530,0,0,1,0,5,2780666
98,1604246403530,0,0,1,0,7,1792954
99,1604246403530,0,0,1,0,9,4912
100,1604246403530,0,0,1,0,4,955781
101,1604247301521,0,1,1,0,0,0
102,1604247301521,0,1,1,0,5,327018
103,1604247301521,0,1,1,0,4,1543509
104,1604247301521,0,1,1,0,7,1796186
105,1604247301521,0,1,1,0,5,3157800
106,1604248269348,0,1,1,0,0,0
107,1604248269348,0,1,1,0,5,3314562
108,1604248269348,0,1,1,0,9,262817
109,1604248269348,0,1,1,0,9,48981
110,1604248269348,0,1,1,0,7,1803152
111,1604249742018,0,1,2,0,0,0
112,1604249742018,0,1,2,0,0,0
113,1604249742018,0,1,2,0,0,0
114,1604249742018,0,1,2,0,0,0
115,1604249742018,0,1,2,,7,1803152
116,1604250003742,0,1,1,,0,0
117,1604250003742,0,1,1,,5,3329288
118,1604250003742,0,1,1,,13,16947
119,1604250003742,0,1,1,,7,1813955
120,1604250003742,0,1,1,,9,181518
121,1604250903434,0,1,1,,9,281799
122,1604250903434,0,1,1,,5,48678
123,1604250903434,0,1,1,,9,44562
124,1604250903434,0,1,1,,7,1910255
125,1604250903434,0,1,1,,9,124747
126,1604251806335,0,1,1,,9,129484
127,1604251806335,0,1,1,,9,725570
128,1604251806335,0,1,1,,5,3336638
129,1604251806335,0,1,1,,7,7718
130,1604251806335,0,1,1,,7,1941651
131,1604252975828,0,1,1,,0,0
132,1604252975828,0,1,1,,0,0
133,1604252975828,0,1,1,,0,0
134,1604252975828,0,1,1,,0,0
135,1604252975828,0,1,1,,0,0
136,1604253879497,0,1,1,,0,0
137,1604253879497,0,1,1,,0,0
138,1604253879497,0,1,1,,0,0
139,1604253879497,0,1,1,,0,0
140,1604253879497,0,1,1,,0,0
141,1604254861383,0,1,1,,0,0
142,1604254861383,0,1,1,,0,0
143,1604254861383,0,1,1,,0,0
144,1604254861383,0,1,1,,0,0
145,1604254861383,0,1,1,,0,0
146,1604255754645,0,1,1,,0,0
147,1604255754645,0,1,1,,0,0
148,1604255754645,0,1,1,,0,0
149,1604255754645,0,1,1,,0,0
150,1604255754645,0,1,1,,0,0
151,1604256421373,0,1,1,,0,0
152,1604256421373,0,1,1,,0,0
153,1604256421373,0,1,1,,0,0
154,1604256421373,0,1,1,,0,0
155,1604256421373,0,1,1,,0,0
